In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	910657478	gravekeeper_step_07	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_step_07_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_step\gravekeeper_step_07		21010
	925619895	gravekeeper_land_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_land_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_land\gravekeeper_land_01		30543
	937091632	gravekeeper_attack1_wisp_launch_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_wisp_launch_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_fire\gravekeeper_attack1_wisp_launch_03		28187
	942881389	gravekeeper_attack2_flyLoop_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_flyLoop_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_fly_loop\gravekeeper_attack2_flyLoop_05		13318
	956593639	gravekeeper_jump_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_jump_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_jump\gravekeeper_jump_05		33659
	956795287	gravekeeper_impact_body_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_impact_body_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_impact_body\gravekeeper_impact_body_02		12881
	976958824	gravekeeper_idleLoop_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_idleLoop_06_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_loop\gravekeeper_idleLoop_06		100452
	981799729	gravekeeper_land_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_land_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_land\gravekeeper_land_02		30279
	995806473	gravekeeper_attack2_shoot_chain_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_shoot_chain_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_shoot_singleChain\gravekeeper_attack2_shoot_chain_02		12499
	1013061199	gravekeeper_twitch_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_twitch_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_twitch\gravekeeper_twitch_05		16473
	1030456282	gravekeeper_death_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_death_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_death_01		74417
	1034968493	gravekeeper_step_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_step_05_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_step\gravekeeper_step_05		23031
	1037026376	gravekeeper_attack2_shoot_chain_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_shoot_chain_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_shoot_singleChain\gravekeeper_attack2_shoot_chain_01		13914
	1043635972	gravekeeper_attack1_wisp_explo_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_wisp_explo_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_explode\gravekeeper_attack1_wisp_explo_03		22820
	1043987525	gravekeeper_jump_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_jump_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_jump\gravekeeper_jump_02		36022
	1044795714	gravekeeper_twitch_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_twitch_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_twitch\gravekeeper_twitch_03		16077
	1056072248	gravekeeper_step_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_step_03_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_step\gravekeeper_step_03		21956

